i would recommend purchasing the jabra jx10 series 2 which works flawlessly with my moto q go figure	1
i searched the internet and found this one to be the best value	1
very happy with this product	1
the screen size is big key pad lit well enough and the camera quality is excellent for a camera phone	1
im glad i found this product on amazon it is hard to find it wasnt high priced	1
portable and it works	1
my colleague & i now get great receptiona little expensive but performance is great	1
timely shipment and quality product	1
nice solid keyboard	1
very well made and fits my surefire gx2 perfectly	1
we would recommend these to others	1
the battery works great	1
looks great and is strong"	1
i have had tmobile service for 2 or 3 years now and i am pretty happy with it	1
great software for motorolas	1
the delivery was on time	1
very easy to use	1
it holds a charge for a long time is reasonably comfortable under longwearing conditions and the quality of sound is tremendous	1
the keyboard is really worthwhile in usefulness and is sturdy enough i dont expect any problems	1
after charging overnight these batteries work great	1
you wont regret it	1
i love this phone	1
this pda rocks	1
it is super charged up for use as a small hybrid palmtop/camera/cellphone and excels in those roles	1
i would definitely recommend the jabra bt250v for those who are looking for comfort clarity and a great price	1
i had verizon 2 years ago and really liked their service	1
works as described	1
well im satisfied	1
the bose noise cancelling is amazing which is very important for a nyc commuter	1
this battery is an excellent bargain	1
i wear glasses and it fits fine with them	1
greatno problems at all	1
this frog phone charm is adorable and very eye catching	1
the sound is clear and the people i talk to on it are amazed at the quality too	1
i got the aluminum case for my new palm vx and it worked really wellit has protected my handheld perfectly so far	1
very good product well made	1
mobile phone tools are a must have	1
i am very impressed with the job that motorola did on the sturdiness of this phone	1
i received my orders well within the shipping timeframe everything was in good working order and overall i am very excited to have this source	1
the phone is sturdy and waterproof	1
thanks again to amazon for having the things i need for a good price	1
i ended up sliding it on the edge of my pants or back pockets instead	1
i had to go to a store and bought a new nokia phone which is working great	1
works great	1
the noise shield is incrediable	1
razr battery  good buy	1
keep up the good work amazon	1
great case and price	1
bluetooth range is good  a few days ago i left my phone in the trunk got a call and carried the conversation without a hitch	1
small sleek impressive looking practical setup with ample storage in place	1
the eargels channel the sound directly into your ear and seem to increase the sound volume and clarity	1
i am glad i purchased it	1
no shifting no bubbling no peeling not even a scratch nothingi couldnt be more happier with my new one for the droid	1
i own a jabra earset and was very happy with it but the sound quality especially outgoing on this is better	1
i love the camera its really pretty good quality	1
thank you for such great service	1
its a total package	1
the seller is very understanding and patient i would definitely buy from them again	1
great product for the price	1
i have purchased these for both family and friends and all enjoy their clarity and ease of use	1
virgin wireless rocks and so does this cheap little phone	1
all in all im quite satisfied with this purchase	1
great it was new packaged nice works good no problems and it came in less time then i expected	1
great product	1
this fixes all the problems	1
i am very happy	1
ive had no trouble accessing the internet downloading ringtones or performing any of the functions	1
it does everything the description said it would	1
it works great with a car charger especially if you cannot plug in two adapters at the same time	1
it plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking however its not	1
better than expected	1
battery is holding up well	1
linked to my phone without effort	1
they are so cool	1
easy to use	1
better than new	1
a pretty good product	1
this is a great phone	1
for the price on amazon it is an excellent product which i would highly recommend	1
their research and development division obviously knows what theyre doing	1
those phones are working just fine now	1
i am more than happy with this product	1
overall i would recommend this phone over the new walkman	1
it fits my ear well and is comfortable on	1
clipping this to your belt will deffinitely make you feel like 50 cents upandcoming	1
i like design and look of jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear	1
i was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price	1
worked very well paired with a treo 700w and as a skype headset on my pc using a usb bluetooth transceiver	1
this is a great product sure beats using your fingers	1
all the other cases ive tried normally fall apart after a few months but this one seems to be in for the long haul	1
i recommend igo to anyone with different brand cell phones/mp3 players in the family	1
i posted more detailed comments under the grey or black phone but i have the fire red and its a great color	1
i did not have any problem with this item and would order it again if needed	1
not only did the software do a great job of this i could also make my own ringtones form my existing cds without an internet connection	1
im surprised this is a good quality car charger and theres not much reviews about it	1
these are fabulous	1
i used bitpim a free program you can find on the internetto transfer data to the phonethe price of the cable was excellent	1
very windresistant	1
they do not last forever but is not overly expensive to replaceeasy to operate and the sound is much better than others i have tried	1
phone is sturdy as all nokia bar phones are	1
great phone	1
im pleased	1
i found the product to be easy to set up and use	1
no ear loop needed its tiny and the sound is great	1
the handsfree part works fine but then the car tries to download the address book and the treo rebootsoverall i still rate this device high	1
im happy about this purchase good quality and low price	1
i love the look and feel of samsung flipphones	1
its welldesigned and very sharp  the blue is a very nice color	1
does everything it should and more	1
nice sound	1
much less than the jawbone i was going to replace it with	1
setup went very smoothly	1
it is well made easy to access the phone and has a handy detachable belt clip	1
it works fine on my motorola 325 cellphone and a lot better than the wornout battery did	1
the volume for the ringer is real good you have choices how loud	1
i love the ringtones because they are so upbeat	1
easy to pair with my samsung cell	1
works well	1
clear crisp sound	1
i have to use the smallest earpieces provided but it stays on pretty well	1
the phone can also take great pictures and even video clips	1
because both ears are occupied background is not distracting at all	1
comfortable fit  you need your headset to be comfortable for at least an hour at a time if not for an entire day	1
you cant beat the price on these	1
* comes with a strong light that you can use to light up your camera shots and even flash sos signals seriously	1
lightweight and works well	1
i love this cable  it allows me to connect any miniusb device to my pc	1
this is cool because most cases are just open there allowing the screen to get all scratched up	1
appears to actually outperform the original battery from china that came with my v325i	1
jabra ear gels "rthe best	1
it quit working after id used it for about 18 months so i just purchased another one because this is the best headset ive ever owned	1
it was a great phone	1
good value works fine  power via usb car or wall outlet	1
my phone doesnt slide around my car now and the grip prevents my phone from slipping out of my hand	1
this is simply the best bluetooth headset for sound quality	1
in the span of an hour i had two people exclaim "whoa  is that the new phone on tv	1
i have always used corded headsets and the freedom from the wireless is very helpful	1
this case has passed the one year mark and while it shows signs of wear it is 100% functional	1
other than that the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape	1
it has everything i need and i couldnt ask for more	1
this product is great it makes working a lot easier i can go to the copier while waiting on hold for something	1
tmobile has the best customer service anywhere	1
arrived quickly and much less expensive than others being sold	1
provides good protection and looks classy too	1
krussel always good	1
the tracfonewebsite is user friendly and makes it easy toactivate etc	1
the design is very good4	1
i great reception all the time	1
i would highly recommend this product	1
fantastic buy and will get again for whatever my next phone is	1
this blueant supertooth handsfree phone speaker is awesome	1
 item arrived quickly and works great with my metro pcs samsung schr450 slider phone and sony premium sound in ear plugs	1
it is light has plenty of battery capacity and is very confortable to wear for somewhat extended periods of time	1
blue ant is easy to use	1
cheap but hey it works was pleasantly suprised given the low cost of this item	1
its very convenient and simple to use  gets job done & makes the car ride so much smoother	1
the sound quality is excellent as well	1
its the best headset i have used	1
they have been around for years and carries the highest quality of antiglare screen protector that i have found to date	1
just what i wanted	1
great product	1
crisp and clear	1
the reception has been generally good	1
excellent sound battery life and inconspicuous to boot	1
great bluetooth	1
i highly recommend this case	1
worthwhile	1
this is a great deal	1
it is simple to use and i like it	1
its a great tool for entertainment communication and data managementoh be sure to use activesync 42 for optimal data synchronization results	1
i own 2 of these cases and would order another	1
great phone	1
i bought this battery with a coupon from amazon and im very happy with my purchase	1
perfect for the ps3	1
five star plus plus	1
a good quality bargain i bought this after i bought a cheapy from big lots that sounded awful and people on the other end couldnt hear me	1
good  works fine	1
for the price this was a great deal	1
great price too	1
yes its shiny on front side  and i love it	1
the reception through this headset is excellent	1
2 thumbs up to this seller	1
i have a verizon lg phone and they work well together good reception and range that exceeds 20 feet line of sight	1
#1 it works  #2 it is comfortable	1
battery chargelife is quite long	1
the jabra eargels fit my ears very well	1
product is exactly as described	1
gets a signal when other verizon phones wont	1
i would recommend it	1
plan on ordering from them again and again	1
that being said for a phone the camera is very nice; many cool effects to play with and video is decent as well	1
i have been very satisfied with this cell phone from day one	1
they keep getting better and better this is my third one and ive had numerous palms too	1
the shipping time was also very quick	1
good case	1
really good product	1
it looks very nice	1
this is an excellent tool especially when paired with your phones autoanswer	1
i have read others reviews here but i havent had any problem with it	1
comfortable in my hand	1
it works	1
so far it has worked like a charm	1
i have only had it for a few weeks but so far so good	1
but in any case the best part is you can download these pictures to your laptop using ir or even send pictures from your laptop to the phone	1
would recommend this item	1
its been my choice headset for yearsgreat sound; good volume; good noise cancellation	1
nice case feels good in your hands	1
just really good so far probably the best bt headset i have ever had	1
works fine	1
i received my headset in good time and was happy with it	1
i was very pleased to see that i could replace my well travled swivel holster for my blackberry flip	1
my sister has one also and she loves it	1
good quality	1
excellent dualpurpose headset	1
excellent	1
it seems completely secure both holding on to my belt and keeping the iphone inside	1
the only good thing was that it fits comfortably on small ears	1
i am pairing this with my iphone and i could not be happier with it so far	1
best headset ever	1
it was that loudglad to say that the plantronics 510 maintains a flawless connection to my cell and with no static during normal use	1
fits comfortably came with three sizes of earbud tips	1
excellent product for the price	1
it was quite comfortable in the ear	1
great phone	1
the pairing of the two devices was so easy it barely took a couple minutes before i started making calls with the voice dialing feature	1
the cutouts and buttons are placed perfectly	1
i love being able to use one headset for both by landline and cell	1
but despite these few flaws this case is of exceptional quality and well worth the additional costs of owning an official oem product	1
i can hear while im driving in the car and usually dont even have to put it on its loudest setting	1
seller shipped quickly and much cheaper than the competitors	1
good show samsung	1
so i bought about 10 of these and saved alot of money	1
leopard print is wonderfully wild	1
works for me	1
much better than the hard plastic cases	1
happy so far	1
cool phone	1
works good	1
motorola finally got the voice quality of a bluetooth headset right	1
but it is great i would really recommend it	1
you get extra minutes so that you can carry out the call and not get cut off"	1
the headset fulfills my requirements so i am happy with my purchase	1
logitech bluetooth headset is a 10	1
i like the fact that it rests lightly against your ear rather than inside	1
a lot of websites have been rating this a very good phone and so do i	1
i have tried these cables with my computer and my ipod and it works just fine	1
it is easy to turn on and off when you are in the car and the volume controls are quite accessable	1
i have had mine for about a year and this christmas i bought some for the rest of the family	1
otherwise easy to install and use clear sound	1
nice leather	1
it is a joy to use	1
very satisifed with that	1
this is the phone to get for 2005 i just bought my s710a and all i can say is wow	1
just reading on the specs alone makes you say wow	1
love it great armband	1
i really like this product over the motorola because it is allot clearer on the ear piece and the mic	1
i exchanged the sony ericson z500a for this and im pretty happy with that decision	1
i was very impressed with the price of the cases	1
also makes it easier to hold on to	1
i use this product in a motor control center where there is a lot of high voltage humming from the equipment and it works great	1
its pretty easy	1
beautiful styling though	1
excellent product	1
it is the best charger i have seen on the market yet	1
sweetest phone	1
oh the charger seems to work fine	1
it fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal	1
